source_genesymbol	target_genesymbol	regulation	source
SREBF1	HMGCS1	1	dorothea
SREBF1	HMOX1	1	dorothea
SREBF1	INSIG1	1	dorothea
SREBF1	IRS2	-1	dorothea
SREBF1	LDLR	1	dorothea
SREBF1	LRP1	-1	dorothea
SREBF1	NPC1	1	dorothea
SREBF1	NR0B2	1	dorothea
SREBF1	PCYT2	1	dorothea
SREBF1	PIK3R3	1	dorothea
SREBF1	SCD	1	dorothea
SREBF1	SCD5	1	dorothea
SREBF1	SLC2A4	1	dorothea
SREBF1	SQLE	1	dorothea
SREBF2	ABCA1	-1	dorothea
SREBF2	ACLY	1	dorothea
SREBF2	ACOT7	1	dorothea
SREBF2	EBP	1	dorothea
SREBF2	FDFT1	1	dorothea
SREBF2	HMGCR	1	dorothea
SREBF2	INSIG1	1	dorothea
SREBF2	LDLR	1	dorothea
SREBF2	LRP1	-1	dorothea
SREBF2	MTTP	-1	dorothea
SREBF2	NPC1L1	1	dorothea
SREBF2	PCSK9	1	dorothea
SREBF2	PCYT2	1	dorothea
SREBF2	PON1	1	dorothea
SREBF2	SQLE	1	dorothea
SREBF2	STARD4	1	dorothea
SRF	ACTA1	1	dorothea
SRF	ACTB	1	dorothea
SRF	ACTC1	1	dorothea
SRF	EGR2	1	dorothea
SRF	FOSL1	1	dorothea
SRF	MMP2	1	dorothea
SRF	SAMD4A	1	dorothea
SRF	TAGLN	1	dorothea
STAT1	ADAR	1	dorothea
STAT1	AGFG2	-1	dorothea
STAT1	AIM2	1	dorothea
STAT1	ATG4C	1	dorothea
STAT1	BCL6	1	dorothea
STAT1	BRD8	1	dorothea
STAT1	CCL2	1	dorothea
STAT1	CCL3	1	dorothea
STAT1	CCR1	1	dorothea
STAT1	CD40	1	dorothea
STAT1	CD86	1	dorothea
STAT1	CDC7	-1	dorothea
STAT1	CDKN1A	1	dorothea
STAT1	CEBPE	1	dorothea
STAT1	CFTR	1	dorothea
STAT1	CIITA	1	dorothea
STAT1	CLIC2	1	dorothea
STAT1	CREM	1	dorothea
STAT1	CSF1	1	dorothea
STAT1	CXCL10	1	dorothea
STAT1	CXCL8	-1	dorothea
STAT1	DCLRE1C	1	dorothea
STAT1	DDX50	1	dorothea
STAT1	DIMT1	1	dorothea
STAT1	EARS2	1	dorothea
STAT1	EDEM2	1	dorothea
STAT1	EDN1	1	dorothea
STAT1	EIF2AK2	1	dorothea
STAT1	ELP3	1	dorothea
STAT1	ETV7	1	dorothea
STAT1	FBXO5	1	dorothea
STAT1	FCGR1A	1	dorothea
STAT1	FCGRT	-1	dorothea
STAT1	FGF2	1	dorothea
STAT1	FGFR3	-1	dorothea
STAT1	GSTK1	1	dorothea
STAT1	HCFC1	-1	dorothea
STAT1	HDAC7	1	dorothea
STAT1	HMOX1	1	dorothea
STAT1	HSP90AA1	-1	dorothea
STAT1	ICAM1	1	dorothea
STAT1	IDO1	1	dorothea
STAT1	IFI35	1	dorothea
STAT1	IFI6	1	dorothea
STAT1	IFIT1	1	dorothea
STAT1	IFITM1	1	dorothea
STAT1	IFITM3	1	dorothea
STAT1	IFNA1	-1	dorothea
STAT1	IFNB1	-1	dorothea
STAT1	IFNG	-1	dorothea
STAT1	IGFLR1	1	dorothea
STAT1	IL10	1	dorothea
STAT1	IL1B	1	dorothea
STAT1	IL2RA	1	dorothea
STAT1	IL6	-1	dorothea
STAT1	IL6ST	1	dorothea
STAT1	INO80	1	dorothea
STAT1	IRF7	1	dorothea
STAT1	IRF8	1	dorothea
STAT1	IRF9	1	dorothea
STAT1	ISG15	1	dorothea
STAT1	ISG20	1	dorothea
STAT1	JAK2	1	dorothea
STAT1	KIF2A	1	dorothea
STAT1	KRT17	1	dorothea
STAT1	LAP3	1	dorothea
STAT1	LY96	1	dorothea
STAT1	MAN1A1	1	dorothea
STAT1	MED16	1	dorothea
STAT1	MMP13	-1	dorothea
STAT1	MMP9	-1	dorothea
STAT1	MTMR9	1	dorothea
STAT1	MUC1	1	dorothea
STAT1	MUC4	1	dorothea
STAT1	MVP	1	dorothea
STAT1	MX1	1	dorothea
STAT1	MYD88	1	dorothea
STAT1	NAA35	-1	dorothea
STAT1	NMI	1	dorothea
STAT1	NOS2	1	dorothea
STAT1	NOX5	1	dorothea
STAT1	NR1H4	-1	dorothea
STAT1	OAS1	1	dorothea
STAT1	OPRM1	1	dorothea
STAT1	PIM1	1	dorothea
STAT1	PML	1	dorothea
STAT1	PPARA	1	dorothea
STAT1	PPIP5K2	1	dorothea
STAT1	PRF1	1	dorothea
STAT1	PRKCE	-1	dorothea
STAT1	PTGS2	1	dorothea
STAT1	PWP2	1	dorothea
STAT1	RPS24	-1	dorothea
STAT1	S100A10	1	dorothea
STAT1	SBNO2	1	dorothea
STAT1	SNRNP27	1	dorothea
STAT1	SOCS3	1	dorothea
STAT1	STAT2	1	dorothea
STAT1	TLR3	1	dorothea
STAT1	TP53	1	dorothea
STAT1	UBR1	1	dorothea
STAT1	UPP1	1	dorothea
STAT1	VEGFA	1	dorothea
STAT1	VIP	1	dorothea
STAT1	VPS33B	1	dorothea
STAT1	WARS1	1	dorothea
STAT1	ZC3HAV1	1	dorothea
STAT1	ZNF367	-1	dorothea
STAT1	ZNF655	1	dorothea
STAT2	CFB	1	dorothea
STAT2	IFIT3	1	dorothea
STAT2	IRF1	1	dorothea
STAT2	PIM1	1	dorothea
STAT3	A2M	1	dorothea
STAT3	BCL2	1	dorothea
STAT3	BCL2L1	1	dorothea
STAT3	BIRC3	1	dorothea
STAT3	BIRC5	1	dorothea
STAT3	CCL2	1	dorothea
STAT3	CCND1	1	dorothea
STAT3	CCND3	1	dorothea
STAT3	CD274	1	dorothea
STAT3	CDK4	1	dorothea
STAT3	CDKN1A	1	dorothea
STAT3	CFB	1	dorothea
STAT3	CHI3L1	1	dorothea
STAT3	CISH	1	dorothea
STAT3	CRP	1	dorothea
STAT3	CSRP1	1	dorothea
STAT3	EGFR	1	dorothea
STAT3	ESR2	1	dorothea
STAT3	ETV6	1	dorothea
STAT3	FAS	-1	dorothea
STAT3	GFAP	1	dorothea
STAT3	HAMP	1	dorothea
STAT3	HMOX1	1	dorothea
STAT3	HSPB1	1	dorothea
STAT3	IFNAR1	1	dorothea
STAT3	IL10	1	dorothea
STAT3	IL21	1	dorothea
STAT3	IL2RA	1	dorothea
STAT3	IL6	1	dorothea
STAT3	IL6ST	1	dorothea
STAT3	KLF11	1	dorothea
STAT3	LTBP1	-1	dorothea
STAT3	MCL1	1	dorothea
STAT3	MUC1	1	dorothea
STAT3	MUC4	1	dorothea
STAT3	MYD88	1	dorothea
STAT3	NNMT	1	dorothea
STAT3	NOX5	1	dorothea
STAT3	OSM	1	dorothea
STAT3	PGF	-1	dorothea
STAT3	PIM1	1	dorothea
STAT3	PRF1	1	dorothea
STAT3	PTGS2	1	dorothea
STAT3	PTPN13	1	dorothea
STAT3	RNLS	1	dorothea
STAT3	S100A11	1	dorothea
STAT3	SAA1	1	dorothea
STAT3	SOCS1	1	dorothea
STAT3	SOCS3	1	dorothea
STAT3	TIMP1	1	dorothea
TP53	STAT3	-1	dorothea
STAT3	TWIST1	1	dorothea
STAT3	USP7	-1	dorothea
STAT3	VEGFA	1	dorothea
STAT3	VIP	1	dorothea
STAT3	ZFP36	1	dorothea
STAT4	MYC	1	dorothea
STAT4	PIM1	1	dorothea
STAT4	PRF1	1	dorothea
STAT4	S100A4	1	dorothea
STAT4	SOCS3	-1	dorothea
STAT5A	BCL2L1	1	dorothea
STAT5A	BCL6	1	dorothea
STAT5A	CCND2	-1	dorothea
STAT5A	CISH	1	dorothea
STAT5A	IFNG	1	dorothea
STAT5A	IGF1	1	dorothea
STAT5A	IL6ST	1	dorothea
STAT5A	LONP1	1	dorothea
STAT5A	MUC1	1	dorothea
STAT5A	MYD88	1	dorothea
STAT5A	OSM	1	dorothea
STAT5A	PIM1	1	dorothea
STAT5A	PRF1	1	dorothea
STAT5B	BCL2L1	1	dorothea
STAT5B	BCL6	1	dorothea
STAT5B	FCGR1A	1	dorothea
STAT5B	IGF1	1	dorothea
STAT5B	IL6ST	1	dorothea
STAT5B	MUC1	1	dorothea
STAT5B	OSM	1	dorothea
STAT5B	PIM1	1	dorothea
STAT5B	PRF1	1	dorothea
STAT6	ALOX15	1	dorothea
STAT6	CCL17	1	dorothea
STAT6	IL4	1	dorothea
STAT6	RHOA	1	dorothea
STAT6	SLC26A4	1	dorothea
STAT6	SOCS1	1	dorothea
TAL1	ALDH1A2	1	dorothea
TAL1	CD34	-1	dorothea
TAL1	ERG	1	dorothea
TAL1	MYB	1	dorothea
TAL1	NFKB1	-1	dorothea
TBX2	CDKN2A	-1	dorothea
TBX2	CDKN2A	-1	dorothea
TBX21	CXCR3	1	dorothea
TBX21	IFNG	1	dorothea
TBX21	IL4	-1	dorothea
TBX5	CDKN2A	1	dorothea
TBX5	CDKN2A	1	dorothea
TBX5	NPPA	1	dorothea
TCF3	BBC3	-1	dorothea
TCF3	BBC3	-1	dorothea
TCF3	CDK6	-1	dorothea
TCF3	CR2	1	dorothea
TCF3	LCK	1	dorothea
TCF4	ABCB1	1	dorothea
TCF4	CCND1	1	dorothea
TCF4	NRXN1	1	dorothea
TCF4	NRXN1	1	dorothea
TCF4	VIM	1	dorothea
TCF7	BCL2	1	dorothea
TCF7	BIRC5	1	dorothea
TCF7	CCND1	1	dorothea
TCF7	LEF1	1	dorothea
TCF7L1	CCND1	1	dorothea
TCF7L2	ABCB1	1	dorothea
TCF7L2	AXIN2	1	dorothea
TCF7L2	BIRC5	1	dorothea
TCF7L2	CCND1	1	dorothea
TCF7L2	CD44	1	dorothea
TCF7L2	CTNNB1	1	dorothea
TCF7L2	CXCL8	1	dorothea
TCF7L2	DKK1	1	dorothea
TCF7L2	FGF18	1	dorothea
TCF7L2	GLCE	1	dorothea
TCF7L2	GLI2	1	dorothea
TCF7L2	LEF1	1	dorothea
TCF7L2	MMP7	1	dorothea
TCF7L2	MYC	1	dorothea
TCF7L2	SP5	1	dorothea
TCF7L2	STAT3	1	dorothea
TCF7L2	TCF7	1	dorothea
TCF7L2	TNFRSF11B	1	dorothea
TCF7L2	VIM	-1	dorothea
TCFL5	CD2	-1	dorothea
TEAD1	MSLN	1	dorothea
TFAP2A	ACHE	-1	dorothea
TFAP2A	ADM	1	dorothea
TFAP2A	BCL2	-1	dorothea
TFAP2A	CDH1	1	dorothea
TFAP2A	CDKN1A	1	dorothea
TFAP2A	CRABP2	1	dorothea
TFAP2A	ERBB2	1	dorothea
TFAP2A	HGF	-1	dorothea
TFAP2A	HOXA4	-1	dorothea
TFAP2A	HSD17B1	-1	dorothea
TFAP2A	IGFBP5	1	dorothea
TFAP2A	KRT5	1	dorothea
TFAP2A	MIP	1	dorothea
TFAP2A	NME3	1	dorothea
TFAP2A	NR3C1	1	dorothea
TFAP2A	PENK	1	dorothea
TFAP2A	PRKCA	1	dorothea
TFAP2A	S100B	1	dorothea
TFAP2A	SLC19A1	1	dorothea
TFAP2A	TAF7	1	dorothea
TFAP2A	VEGFA	1	dorothea
TFAP2B	PTGDS	1	dorothea
TFAP2C	CDKN1A	-1	dorothea
TFAP2C	CRABP2	1	dorothea
TFAP2C	ECM1	1	dorothea
TFAP2C	SULT1E1	1	dorothea
TFAP4	MDM2	-1	dorothea
TFAP4	PENK	1	dorothea
TFCP2	TF	1	dorothea
TFDP1	CCNE1	1	dorothea
TFDP1	CDK1	1	dorothea
TFDP1	DHFR	1	dorothea
TFDP1	MYBL2	1	dorothea
TFDP1	PCNA	1	dorothea
TFDP1	RRM1	1	dorothea
TFDP1	TYMS	1	dorothea
THRB	CGA	-1	dorothea
TP53	ABCB1	-1	dorothea
TP53	AFP	-1	dorothea
TP53	AIFM2	1	dorothea
TP53	AKT1	-1	dorothea
TP53	ANKRD11	1	dorothea
TP53	APAF1	1	dorothea
TP53	APCS	1	dorothea
TP53	BAK1	1	dorothea
TP53	BAX	1	dorothea
TP53	BBC3	1	dorothea
TP53	BBC3	1	dorothea
TP53	BCL2	-1	dorothea
TP53	BCL2L1	1	dorothea
TP53	BCL3	-1	dorothea
TP53	BDKRB2	1	dorothea
TP53	BID	1	dorothea
TP53	BIRC5	-1	dorothea
TP53	BRCA1	-1	dorothea
TP53	BRCA2	-1	dorothea
TP53	CASP1	1	dorothea
TP53	CAV1	1	dorothea
TP53	CCNB1	-1	dorothea
TP53	CCND1	-1	dorothea
TP53	CD82	1	dorothea
TP53	CDK1	-1	dorothea
TP53	CDKN1A	1	dorothea
TP53	CHEK1	-1	dorothea
TP53	CHEK2	-1	dorothea
TP53	CHUK	-1	dorothea
TP53	CKM	1	dorothea
TP53	CTNNB1	-1	dorothea
TP53	CTSD	1	dorothea
TP53	DCC	1	dorothea
TP53	DDB1	1	dorothea
TP53	DDB2	1	dorothea
TP53	DKK1	1	dorothea
TP53	DUSP1	1	dorothea
TP53	E2F3	-1	dorothea
TP53	E2F7	1	dorothea
TP53	EGFR	1	dorothea
TP53	EPHA2	1	dorothea
TP53	EZH2	-1	dorothea
TP53	FAS	1	dorothea
TP53	FGF2	-1	dorothea
TP53	FLT1	1	dorothea
TP53	GADD45A	-1	dorothea
TP53	GADD45G	1	dorothea
TP53	GDF15	1	dorothea
TP53	GML	1	dorothea
TP53	GSTP1	1	dorothea
TP53	HIC1	1	dorothea
TP53	HIPK2	1	dorothea
TP53	HNF4A	-1	dorothea
TP53	HRAS	-1	dorothea
TP53	HSP90AB1	-1	dorothea
TP53	IFI16	1	dorothea
TP53	IGF1R	-1	dorothea
TP53	IGFBP3	1	dorothea
TP53	INTS7	-1	dorothea
TP53	KLK3	-1	dorothea
TP53	LITAF	1	dorothea
TP53	MAD1L1	-1	dorothea
TP53	MAP4	-1	dorothea
TP53	MCM7	-1	dorothea
TP53	MDM2	1	dorothea
TP53	MET	-1	dorothea
TP53	MGMT	-1	dorothea
TP53	MLH1	1	dorothea
TP53	MMP2	1	dorothea
TP53	MUC2	1	dorothea
TP53	NFATC4	-1	dorothea
TP53	NLRC4	1	dorothea
TP53	NME1	1	dorothea
TP53	NOS2	-1	dorothea
TP53	OGG1	1	dorothea
TP53	PCNA	1	dorothea
TP53	PDGFRB	1	dorothea
TP53	PEG3	1	dorothea
TP53	PERP	-1	dorothea
TP53	PIAS3	-1	dorothea
TP53	PLK1	-1	dorothea
TP53	PMAIP1	1	dorothea
TP53	PML	1	dorothea
TP53	PMS2	1	dorothea
TP53	PRKAB1	1	dorothea
TP53	PRODH	1	dorothea
TP53	PTEN	-1	dorothea
TP53	PTPA	-1	dorothea
TP53	PTTG1	1	dorothea
TP53	RAD51	1	dorothea
TP53	RASSF1	-1	dorothea
TP53	RB1	-1	dorothea
TP53	RRM1	1	dorothea
TP53	RRM2B	1	dorothea
TP53	S100B	-1	dorothea
TP53	SERPINB5	1	dorothea
TP53	SERTAD1	1	dorothea
TP53	SFN	1	dorothea
TP53	SIAH1	1	dorothea
TP53	SIVA1	1	dorothea
TP53	SLC2A1	-1	dorothea
TP53	SLC6A6	-1	dorothea
TP53	SSTR2	-1	dorothea
TP53	TBXAS1	-1	dorothea
TP53	TCF7L2	-1	dorothea
TP53	TERT	-1	dorothea
TP53	TGFA	1	dorothea
TP53	THBS1	1	dorothea
TP53	TNFRSF10A	1	dorothea
TP53	TNFRSF10B	1	dorothea
TP53	TP53I3	1	dorothea
TP53	TP53TG5	1	dorothea
TP53	TP63	-1	dorothea
TP53	TRIM22	1	dorothea
TP53	TYMS	-1	dorothea
TP53	TYRP1	1	dorothea
TP53	UHRF1	-1	dorothea
TP53	VCAN	1	dorothea
TP53	VEGFA	-1	dorothea
TP53	WRN	-1	dorothea
TP63	CDKN1A	1	dorothea
TP63	KLF4	-1	dorothea
TP63	SUN1	1	dorothea
TP63	TCF4	1	dorothea
TP63	VDR	1	dorothea
TP73	BBC3	1	dorothea
TP73	BBC3	1	dorothea
TP73	CDKN1A	1	dorothea
TP73	PMAIP1	1	dorothea
TP73	TERT	-1	dorothea
TRPS1	RUNX2	-1	dorothea
TWIST1	AKT2	1	dorothea
TWIST1	CDH1	-1	dorothea
TWIST1	ESR1	-1	dorothea
TWIST1	FOS	1	dorothea
TWIST1	MMP2	1	dorothea
TWIST1	NR2F1	1	dorothea
TWIST1	SRPX	-1	dorothea
TWIST1	TIMP1	-1	dorothea
USF1	ABCA1	1	dorothea
USF1	APC	1	dorothea
USF1	APOA5	1	dorothea
USF1	APOC3	1	dorothea
USF1	B2M	1	dorothea
USF1	CD2	1	dorothea
USF1	CEACAM1	1	dorothea
USF1	CEACAM5	1	dorothea
USF1	CIITA	1	dorothea
USF1	CTSD	1	dorothea
USF1	CXCR4	1	dorothea
USF1	CYP19A1	-1	dorothea
USF1	CYP1A1	-1	dorothea
USF1	CYP3A4	1	dorothea
USF1	FMR1	1	dorothea
USF1	GATA5	1	dorothea
USF1	GCK	1	dorothea
USF1	HMOX1	1	dorothea
USF1	HOXB4	1	dorothea
USF1	NUP188	1	dorothea
USF1	P4HA1	1	dorothea
USF1	PF4	1	dorothea
USF1	PIGR	1	dorothea
USF1	PKLR	1	dorothea
USF1	PTGDS	1	dorothea
USF1	PTGS2	-1	dorothea
USF1	S100A6	1	dorothea
USF1	SERBP1	1	dorothea
USF1	SERPINE1	1	dorothea
USF1	SLC19A1	1	dorothea
USF1	SLC22A2	1	dorothea
USF1	TERT	1	dorothea
USF1	TGFB1	1	dorothea
USF1	TGFB2	1	dorothea
USF1	TOP3A	1	dorothea
USF2	ABCA1	1	dorothea
USF2	APC	1	dorothea
USF2	ATP5F1A	1	dorothea
USF2	B2M	1	dorothea
USF2	CD2	1	dorothea
USF2	CEACAM1	1	dorothea
USF2	CEACAM5	1	dorothea
USF2	CTSD	1	dorothea
USF2	CXCR4	1	dorothea
USF2	CYP19A1	-1	dorothea
USF2	FMR1	1	dorothea
USF2	HMOX1	1	dorothea
USF2	HOXB4	1	dorothea
USF2	IGF2R	1	dorothea
USF2	P4HA1	1	dorothea
USF2	PDX1	1	dorothea
USF2	PF4	1	dorothea
USF2	PIGR	1	dorothea
USF2	SLC19A1	1	dorothea
USF2	TERT	1	dorothea
USF2	TGFB1	1	dorothea
USF2	TGFB2	1	dorothea
USF2	THBS1	1	dorothea
USF2	TOP3A	1	dorothea
VDR	BGLAP	1	dorothea
VDR	CALB1	1	dorothea
VDR	CDH1	1	dorothea
VDR	CDKN1B	1	dorothea
VDR	CYP24A1	1	dorothea
VDR	CYP3A4	1	dorothea
VDR	CYP7A1	-1	dorothea
VDR	EGFR	-1	dorothea
VDR	HOXA10	1	dorothea
VDR	IGFBP3	-1	dorothea
VDR	IL10	-1	dorothea
VDR	IL12B	-1	dorothea
VDR	PTH	-1	dorothea
WT1	AMH	1	dorothea
WT1	AR	-1	dorothea
WT1	CDH1	-1	dorothea
WT1	CIAO1	-1	dorothea
WT1	EGFR	-1	dorothea
WT1	IGF1	-1	dorothea
WT1	IGF1R	-1	dorothea
WT1	IGF2	-1	dorothea
WT1	MYCN	-1	dorothea
WT1	NPHS1	1	dorothea
WT1	ODC1	1	dorothea
WT1	PDGFA	-1	dorothea
WT1	PODXL	1	dorothea
WT1	SMAD3	1	dorothea
WT1	TBXA2R	-1	dorothea
WT1	TERT	-1	dorothea
WT1	THBS1	1	dorothea
WT1	UBE2I	-1	dorothea
WT1	VDR	1	dorothea
YBX1	AGT	1	dorothea
YBX1	EGFR	1	dorothea
YBX1	KPNA2	-1	dorothea
YBX1	MMP13	-1	dorothea
YBX1	RBBP8	-1	dorothea
YBX1	SUMO1	-1	dorothea
YY1	ACTR5	1	dorothea
YY1	ADA	1	dorothea
YY1	AFG1L	-1	dorothea
YY1	APH1A	1	dorothea
YY1	ATP13A1	-1	dorothea
YY1	ATXN10	1	dorothea
YY1	CCDC43	1	dorothea
YY1	CDK5RAP2	1	dorothea
YY1	CEP43	-1	dorothea
YY1	CETP	1	dorothea
YY1	COQ5	1	dorothea
YY1	COQ9	1	dorothea
YY1	CPSF2	1	dorothea
YY1	CREBBP	-1	dorothea
YY1	CXCR4	-1	dorothea
YY1	DLG1	1	dorothea
YY1	DNAJA3	-1	dorothea
YY1	DNAJB4	1	dorothea
YY1	EGFR	1	dorothea
YY1	EP300	1	dorothea
YY1	EPAS1	-1	dorothea
YY1	ERBB2	1	dorothea
YY1	FAS	-1	dorothea
YY1	FDPS	-1	dorothea
YY1	HACD2	1	dorothea
YY1	HNRNPL	-1	dorothea
YY1	HSD3B2	1	dorothea
YY1	HSF1	1	dorothea
YY1	HSPA5	1	dorothea
YY1	IFNB1	-1	dorothea
YY1	IL5	1	dorothea
YY1	IRAK1	-1	dorothea
YY1	KAT6A	-1	dorothea
YY1	LDLR	-1	dorothea
YY1	MANF	1	dorothea
YY1	MICU2	-1	dorothea
YY1	MKLN1	-1	dorothea
YY1	MRPL46	1	dorothea
YY1	MRPS10	-1	dorothea
YY1	MRPS18B	-1	dorothea
YY1	MRPS24	1	dorothea
YY1	NARS1	1	dorothea
YY1	NR3C1	1	dorothea
YY1	OPRM1	1	dorothea
YY1	PAK4	1	dorothea
YY1	PBDC1	-1	dorothea
YY1	PPP2R1A	-1	dorothea
YY1	PRDM2	1	dorothea
YY1	PSMD8	-1	dorothea
YY1	PTPA	1	dorothea
YY1	RAB3GAP1	1	dorothea
YY1	RANBP10	-1	dorothea
YY1	RAVER1	-1	dorothea
YY1	RNF26	1	dorothea
YY1	RNF40	1	dorothea
YY1	RPRD2	-1	dorothea
YY1	SNX27	-1	dorothea
YY1	SPNS1	-1	dorothea
YY1	SRP68	-1	dorothea
YY1	TNFRSF10B	-1	dorothea
YY1	TOP3A	1	dorothea
YY1	TP53	1	dorothea
YY1	TP73	1	dorothea
YY1	TTC17	-1	dorothea
YY1	WDR82	1	dorothea
YY1	ZNF175	1	dorothea
YY1	ZNF615	1	dorothea
ZBTB16	CCNA2	-1	dorothea
ZBTB17	CDKN2B	1	dorothea
ZBTB7A	PFKP	-1	dorothea
ZEB1	CDH1	-1	dorothea
ZEB1	GRHL2	-1	dorothea
ZEB1	PKP3	-1	dorothea
ZEB1	SPRR1B	1	dorothea
ZEB2	CDH1	-1	dorothea
ZEB2	MEOX2	-1	dorothea
ZEB2	VIM	1	dorothea
ZFHX3	MUC5AC	-1	dorothea
ZNF148	MMP3	1	dorothea
ZNF148	RNLS	1	dorothea
ZNF202	ABCA1	-1	dorothea
ZNF202	POMGNT1	-1	dorothea
ZNF224	ALDOA	-1	dorothea
ZNF267	MMP10	-1	dorothea
ZNF382	HMGA2	-1	dorothea
